web-scraper-order,web-scraper-start-url,birth-place,native-language,other-languages,age-sex,age-of-english-onset,english-method,english-residence,length-residence,mp3-link,website-tag
"1676620377-1207","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1994","birth place: hamburg, germany (map)","german","other language(s): hindi","age, sex: 18, female","age of english onset: 14","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/german36.mp3","german36"
"1676620379-1208","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1993","birth place: mazare sharif, afghanistan (map)","farsi","other language(s): german","age, sex: 48, female","age of english onset: 19","english learning method: naturalistic","english residence: usa","length of english residence: 30 years","/soundtracks/farsi20.mp3","farsi20"
"1676620382-1209","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1992","birth place: lulea, sweden (map)","swedish","other language(s): french italian","age, sex: 42, male","age of english onset: 8","english learning method: academic","english residence: usa","length of english residence: 18 years","/soundtracks/swedish18.mp3","swedish18"
"1676620384-1210","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1991","birth place: yokosuka, japan (map)","japanese","other language(s): russian","age, sex: 44, female","age of english onset: 13","english learning method: academic","english residence: usa","length of english residence: 6 years","/soundtracks/japanese26.mp3","japanese26"
"1676620386-1211","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1990","birth place: shanghai, china (map)","mandarin","other language(s): cantonese","age, sex: 20, male","age of english onset: 12","english learning method: academic","english residence: uk","length of english residence: 0.2 years","/soundtracks/mandarin57.mp3","mandarin57"
"1676620389-1212","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1989","birth place: rosario do sul, brazil (map)","portuguese","other language(s): spanish","age, sex: 22, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 4.3 years","/soundtracks/portuguese47.mp3","portuguese47"
"1676620391-1213","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1988","birth place: new delhi, india (map)","hindi","other language(s): none","age, sex: 47, female","age of english onset: 3","english learning method: academic","english residence: usa","length of english residence: 24 years","/soundtracks/hindi17.mp3","hindi17"
"1676620394-1214","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1987","birth place: kyoto, japan (map)","japanese","other language(s): none","age, sex: 52, female","age of english onset: 13","english learning method: academic","english residence: canada, usa","length of english residence: 23 years","/soundtracks/japanese25.mp3","japanese25"
"1676620396-1215","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1986","birth place: freetown, sierra leone (map)","mende","other language(s): krio","age, sex: 32, male","age of english onset: 5","english learning method: academic","english residence: usa","length of english residence: 3 years","/soundtracks/mende3.mp3","mende3"
"1676620398-1216","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1985","birth place: cochabamba, bolivia (map)","spanish","other language(s): quechua","age, sex: 37, female","age of english onset: 31","english learning method: academic","english residence: usa","length of english residence: 6 years","/soundtracks/spanish140.mp3","spanish140"
"1676620401-1217","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1984","birth place: sardinia, italy (map)","italian","other language(s): french","age, sex: 49, male","age of english onset: 14","english learning method: academic","english residence: usa","length of english residence: 24 years","/soundtracks/italian32.mp3","italian32"
"1676620403-1218","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1983","birth place: gospic, croatia (map)","croatian","other language(s): russian german","age, sex: 39, male","age of english onset: 22","english learning method: naturalistic","english residence: usa","length of english residence: 17 years","/soundtracks/croatian8.mp3","croatian8"
"1676620406-1219","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1982","birth place: inchon, south korea (map)","korean","other language(s): none","age, sex: 28, male","age of english onset: 13","english learning method: academic","english residence: usa","length of english residence: 11 years","/soundtracks/korean45.mp3","korean45"
"1676620408-1220","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1981","birth place: guatemala city, guatemala (map)","spanish","other language(s): none","age, sex: 50, male","age of english onset: 38","english learning method: academic","english residence: usa","length of english residence: 11 years","/soundtracks/spanish139.mp3","spanish139"
"1676620410-1221","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1980","birth place: san miguel, el salvador (map)","spanish","other language(s): none","age, sex: 24, female","age of english onset: 16","english learning method: academic","english residence: usa","length of english residence: 8 years","/soundtracks/spanish138.mp3","spanish138"
"1676620413-1222","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1979","birth place: santa ana, el salvador (map)","spanish","other language(s): none","age, sex: 24, female","age of english onset: 21","english learning method: academic","english residence: usa","length of english residence: 4 years","/soundtracks/spanish137.mp3","spanish137"
"1676620415-1223","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1978","birth place: kathmandu, nepal (map)","nepali","other language(s): hindi","age, sex: 26, female","age of english onset: 6","english learning method: academic","english residence: usa","length of english residence: 3 years","/soundtracks/nepali12.mp3","nepali12"
"1676620417-1224","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1977","birth place: accra, ghana (map)","ashanti","other language(s): french fanti","age, sex: 42, female","age of english onset: 1","english learning method: naturalistic","english residence: ghana, usa","length of english residence: 42 years","/soundtracks/ashanti1.mp3","ashanti1"
"1676620420-1225","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1976","birth place: naples, italy (map)","italian","other language(s): spanish","age, sex: 59, female","age of english onset: 23","english learning method: academic","english residence: usa","length of english residence: 36 years","/soundtracks/italian31.mp3","italian31"
"1676620422-1226","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1975","birth place: hong kong, china (map)","cantonese","other language(s): none","age, sex: 33, male","age of english onset: 6","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/cantonese23.mp3","cantonese23"
"1676620424-1227","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1974","birth place: hong kong, china (map)","cantonese","other language(s): none","age, sex: 30, female","age of english onset: 3","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/cantonese22.mp3","cantonese22"
"1676620427-1228","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1973","birth place: kolkata, india (map)","bengali","other language(s): none","age, sex: 26, male","age of english onset: 4","english learning method:","english residence:","length of english residence: 0 years","/soundtracks/bengali14.mp3","bengali14"
"1676620429-1229","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1972","birth place: ingolstadt, germany (map)","german","other language(s): french russian spanish","age, sex: 51, female","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 31 years","/soundtracks/german35.mp3","german35"
"1676620432-1230","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1971","birth place: inchon, south korea (map)","korean","other language(s): none","age, sex: 49, male","age of english onset: 14","english learning method: academic","english residence:","length of english residence: 0 years","/soundtracks/korean44.mp3","korean44"
"1676620434-1231","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1970","birth place: hanover, new hampshire, usa (map)","english","other language(s): spanish","age, sex: 31, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 31 years","/soundtracks/english544.mp3","english544"
"1676620436-1232","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1969","birth place: vancouver, british columbia, canada (map)","english","other language(s): french japanese","age, sex: 39, female","age of english onset: 0","english learning method: naturalistic","english residence: canada, usa, uk, cayman islands","length of english residence: 36 years","/soundtracks/english543.mp3","english543"
"1676620439-1233","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1968","birth place: uster, switzerland (map)","swiss german","other language(s): german french dutch","age, sex: 34, male","age of english onset: 8","english learning method: academic","english residence: cayman islands, canada","length of english residence: 8 years","/soundtracks/swissgerman5.mp3","swiss german5"
"1676620441-1234","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1967","birth place: taunggyi, myanmar (map)","shan","other language(s): thai","age, sex: 34, female","age of english onset: 16","english learning method: naturalistic","english residence:","length of english residence: 0 years","/soundtracks/shan1.mp3","shan1"
"1676620444-1235","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1966","birth place: new delhi, india (map)","hindi","other language(s): russian","age, sex: 25, male","age of english onset: 5","english learning method: academic","english residence: usa","length of english residence: 4 years","/soundtracks/hindi16.mp3","hindi16"
"1676620446-1236","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1965","birth place: cascais, portugal (map)","portuguese","other language(s): french spanish","age, sex: 65, male","age of english onset: 11","english learning method: academic","english residence: canada","length of english residence: 2 years","/soundtracks/portuguese46.mp3","portuguese46"
"1676620448-1237","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1964","birth place: cairo, egypt (map)","arabic","other language(s): french spanish","age, sex: 28, male","age of english onset: 3","english learning method: academic","english residence: usa, canada","length of english residence: 2.8 years","/soundtracks/arabic86.mp3","arabic86"
"1676620451-1238","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1963","birth place: ad dammam, saudi arabia (map)","arabic","other language(s): none","age, sex: 24, female","age of english onset: 14","english learning method: academic","english residence: usa","length of english residence: 0.4 years","/soundtracks/arabic85.mp3","arabic85"
"1676620453-1239","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1962","birth place: toronto, ontario, canada (map)","english","other language(s): french","age, sex: 60, male","age of english onset: 0","english learning method: naturalistic","english residence: canada, usa","length of english residence: 55 years","/soundtracks/english542.mp3","english542"
"1676620456-1240","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1961","birth place: fort lauderdale, florida, usa (map)","english","other language(s): none","age, sex: 27, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 27 years","/soundtracks/english541.mp3","english541"
"1676620458-1241","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1960","birth place: arlington, virginia, usa (map)","english","other language(s): japanese","age, sex: 18, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 18 years","/soundtracks/english540.mp3","english540"
"1676620460-1242","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1959","birth place: orange county, california, usa (map)","english","other language(s): none","age, sex: 19, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 19 years","/soundtracks/english539.mp3","english539"
"1676620463-1243","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1958","birth place: lyndhurst, virginia, usa (map)","english","other language(s): french american sign language","age, sex: 20, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 20 years","/soundtracks/english538.mp3","english538"
"1676620465-1244","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1957","birth place: woodbridge, virginia, usa (map)","english","other language(s): spanish","age, sex: 21, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 21 years","/soundtracks/english537.mp3","english537"
"1676620468-1245","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1956","birth place: richmond, virginia, usa (map)","english","other language(s): hebrew spanish","age, sex: 21, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 21 years","/soundtracks/english536.mp3","english536"
"1676620470-1246","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1955","birth place: plymouth, massachusetts, usa (map)","english","other language(s): none","age, sex: 22, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 22 years","/soundtracks/english535.mp3","english535"
"1676620472-1247","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1954","birth place: manila, philippines (map)","tagalog","other language(s): none","age, sex: 76, female","age of english onset: 7","english learning method: academic","english residence: usa","length of english residence: 40 years","/soundtracks/tagalog13.mp3","tagalog13"
"1676620475-1248","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1953","birth place: buea, cameroon (map)","cameroon creole english","other language(s): none","age, sex: 18, male","age of english onset: 10","english learning method: academic","english residence: usa","length of english residence: 8 years","/soundtracks/cameroon_creole_english1.mp3","cameroon creole english1"
"1676620477-1249","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1952","birth place: taejon, south korea (map)","korean","other language(s): none","age, sex: 20, male","age of english onset: 13","english learning method: academic","english residence: usa","length of english residence: 6 years","/soundtracks/korean43.mp3","korean43"
"1676620480-1250","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1951","birth place: mineola, new york, usa (map)","english","other language(s): none","age, sex: 29, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 29 years","/soundtracks/english534.mp3","english534"
"1676620482-1251","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1950","birth place: bayside, new york, usa (map)","korean","other language(s): none","age, sex: 26, male","age of english onset: 3","english learning method: naturalistic","english residence: usa","length of english residence: 13 years","/soundtracks/korean42.mp3","korean42"
"1676620484-1252","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1949","birth place: santiago, chile (map)","spanish","other language(s): french italian","age, sex: 49, male","age of english onset: 8","english learning method: academic","english residence: usa","length of english residence: 41 years","/soundtracks/spanish136.mp3","spanish136"
"1676620487-1253","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1948","birth place: tokyo, japan (map)","japanese","other language(s): none","age, sex: 40, female","age of english onset: 13","english learning method: academic","english residence: usa","length of english residence: 24 years","/soundtracks/japanese24.mp3","japanese24"
"1676620489-1254","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1947","birth place: penza, russia (map)","russian","other language(s): german spanish","age, sex: 29, female","age of english onset: 6","english learning method: academic","english residence: usa","length of english residence: 10 years","/soundtracks/russian44.mp3","russian44"
"1676620491-1255","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1946","birth place: seoul, south korea (map)","korean","other language(s): none","age, sex: 50, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 9 years","/soundtracks/korean41.mp3","korean41"
"1676620494-1256","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1945","birth place: paris, france (map)","french","other language(s): spanish","age, sex: 20, female","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 0.8 years","/soundtracks/french60.mp3","french60"
"1676620496-1257","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1944","birth place: montego bay, jamaica (map)","jamaican creole english","other language(s): none","age, sex: 19, female","age of english onset: 3","english learning method: naturalistic","english residence: jamaica, usa","length of english residence: 19 years","/soundtracks/jamaican_creole_english3.mp3","jamaican creole english3"
"1676620499-1258","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1943","birth place: seoul, south korea (map)","korean","other language(s): chinese","age, sex: 21, female","age of english onset: 17","english learning method: academic","english residence: usa","length of english residence: 2 years","/soundtracks/korean40.mp3","korean40"
"1676620501-1259","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1942","birth place: kawasaki, japan (map)","japanese","other language(s): none","age, sex: 24, male","age of english onset: 5","english learning method: academic","english residence: usa","length of english residence: 15 years","/soundtracks/japanese23.mp3","japanese23"
"1676620504-1260","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1941","birth place: salvador, brazil (map)","portuguese","other language(s): spanish","age, sex: 19, female","age of english onset: 7","english learning method: academic","english residence: usa","length of english residence: 12.5 years","/soundtracks/portuguese45.mp3","portuguese45"
"1676620506-1261","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1940","birth place: ho chi minh city, vietnam (map)","vietnamese","other language(s): none","age, sex: 33, female","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 12 years","/soundtracks/vietnamese17.mp3","vietnamese17"
"1676620509-1262","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1939","birth place: kauhava, finland (map)","finnish","other language(s): swedish spanish french","age, sex: 46, female","age of english onset: 9","english learning method: academic","english residence: usa","length of english residence: 13 years","/soundtracks/finnish7.mp3","finnish7"
"1676620511-1263","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1938","birth place: paris, france (map)","french","other language(s): none","age, sex: 20, female","age of english onset: 5","english learning method: academic","english residence: usa","length of english residence: 2 years","/soundtracks/french59.mp3","french59"
"1676620514-1264","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1937","birth place: douala, cameroon (map)","french","other language(s): bassa german spanish lingala creole","age, sex: 25, female","age of english onset: 18","english learning method: academic","english residence: usa","length of english residence: 8 years","/soundtracks/french58.mp3","french58"
"1676620516-1265","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1936","birth place: tehran, iran (map)","farsi","other language(s): none","age, sex: 63, female","age of english onset: 27","english learning method: naturalistic","english residence: usa","length of english residence: 35 years","/soundtracks/farsi19.mp3","farsi19"
"1676620518-1266","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1935","birth place: grand port, mauritius (map)","mauritian","other language(s): arabic french","age, sex: 48, male","age of english onset: 7","english learning method: academic","english residence: usa","length of english residence: 34.7 years","/soundtracks/mauritian2.mp3","mauritian2"
"1676620521-1267","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1934","birth place: fairfax, virginia, usa (map)","english","other language(s): spanish","age, sex: 38, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 38 years","/soundtracks/english533.mp3","english533"
"1676620523-1268","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1933","birth place: bristol, connecticut, usa (map)","english","other language(s): none","age, sex: 23, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 23 years","/soundtracks/english532.mp3","english532"
"1676620525-1269","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1932","birth place: st. petersburg, russia (map)","russian","other language(s): arabic","age, sex: 27, female","age of english onset: 8","english learning method: academic","english residence: usa","length of english residence: 14 years","/soundtracks/russian43.mp3","russian43"
"1676620528-1270","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1931","birth place: dakar, senegal (map)","french","other language(s): wolof pulaar","age, sex: 23, male","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 4 years","/soundtracks/french57.mp3","french57"
"1676620530-1271","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1930","birth place: rio de janeiro, brazil (map)","portuguese","other language(s): spanish","age, sex: 38, female","age of english onset: 24","english learning method: naturalistic","english residence: usa","length of english residence: 14 years","/soundtracks/portuguese44.mp3","portuguese44"
"1676620533-1272","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1929","birth place: izmir, turkey (map)","turkish","other language(s): none","age, sex: 24, female","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 0.8 years","/soundtracks/turkish30.mp3","turkish30"
"1676620535-1273","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1928","birth place: nokesville, virginia, usa (map)","english","other language(s): japanese french german","age, sex: 29, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 26 years","/soundtracks/english531.mp3","english531"
"1676620537-1274","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1927","birth place: medina, saudi arabia (map)","arabic","other language(s): none","age, sex: 26, female","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 2 years","/soundtracks/arabic84.mp3","arabic84"
"1676620540-1275","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1926","birth place: detroit, michigan, usa (map)","english","other language(s): german","age, sex: 50, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 35 years","/soundtracks/english530.mp3","english530"
"1676620542-1276","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1925","birth place: burlington, vermont, usa (map)","english","other language(s): french spanish","age, sex: 29, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 29 years","/soundtracks/english529.mp3","english529"
"1676620545-1277","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1924","birth place: moscow, russia (map)","russian","other language(s): spanish french","age, sex: 24, female","age of english onset: 4","english learning method: academic","english residence: usa","length of english residence: 7 years","/soundtracks/russian42.mp3","russian42"
"1676620547-1278","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1923","birth place: santiago de cuba, cuba (map)","spanish","other language(s): none","age, sex: 41, female","age of english onset: 22","english learning method: naturalistic","english residence: usa","length of english residence: 18 years","/soundtracks/spanish135.mp3","spanish135"
"1676620549-1279","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1922","birth place: coronel fabriciano, minas gerais, brazil (map)","portuguese","other language(s): spanish","age, sex: 32, female","age of english onset: 8","english learning method: academic","english residence: usa","length of english residence: 7 years","/soundtracks/portuguese43.mp3","portuguese43"
"1676620552-1280","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1921","birth place: la union, el salvador (map)","spanish","other language(s): none","age, sex: 41, female","age of english onset: 13","english learning method: academic","english residence: usa","length of english residence: 28.7 years","/soundtracks/spanish134.mp3","spanish134"
"1676620554-1281","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1920","birth place: riyadh, saudi arabia (map)","arabic","other language(s): none","age, sex: 22, male","age of english onset: 21","english learning method: academic","english residence: usa","length of english residence: 1 years","/soundtracks/arabic83.mp3","arabic83"
"1676620557-1282","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1919","birth place: mansehra, pakistan (map)","pashto","other language(s): urdu","age, sex: 26, female","age of english onset: 5","english learning method: academic","english residence: usa","length of english residence: 14 years","/soundtracks/pashto10.mp3","pashto10"
"1676620559-1283","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1918","birth place: trzebnica, poland (map)","polish","other language(s): german","age, sex: 34, female","age of english onset: 16","english learning method: academic","english residence: usa","length of english residence: 11 years","/soundtracks/polish31.mp3","polish31"
"1676620561-1284","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1917","birth place: damascus, syria (map)","arabic","other language(s): none","age, sex: 42, male","age of english onset: 12","english learning method: academic","english residence: usa","length of english residence: 0.3 years","/soundtracks/arabic82.mp3","arabic82"
"1676620564-1285","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1916","birth place: cochabamba, bolivia (map)","spanish","other language(s): portuguese japanese","age, sex: 38, male","age of english onset: 19","english learning method: academic","english residence: usa","length of english residence: 13 years","/soundtracks/spanish133.mp3","spanish133"
"1676620566-1286","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1915","birth place: sofia, bulgaria (map)","bulgarian","other language(s): russian german french","age, sex: 31, female","age of english onset: 9","english learning method: naturalistic","english residence: usa","length of english residence: 16 years","/soundtracks/bulgarian17.mp3","bulgarian17"
"1676620569-1287","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1914","birth place: riyadh, saudi arabia (map)","arabic","other language(s): german","age, sex: 22, male","age of english onset: 17","english learning method: naturalistic","english residence: usa","length of english residence: 3.6 years","/soundtracks/arabic81.mp3","arabic81"
"1676620571-1288","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1913","birth place: tehran, iran (map)","farsi","other language(s): turkish azerbaijani, south","age, sex: 19, female","age of english onset: 5","english learning method: academic","english residence: usa","length of english residence: 5 years","/soundtracks/farsi18.mp3","farsi18"
"1676620573-1289","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1912","birth place: colombo, sri lanka (map)","sinhala","other language(s): none","age, sex: 55, female","age of english onset: 18","english learning method: academic","english residence: usa","length of english residence: 22 years","/soundtracks/sinhala6.mp3","sinhala6"
"1676620576-1290","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1911","birth place: siem reap, cambodia (map)","khmer","other language(s): french mandarin","age, sex: 56, male","age of english onset: 25","english learning method: naturalistic","english residence: usa","length of english residence: 30 years","/soundtracks/khmer7.mp3","khmer7"
"1676620578-1291","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1910","birth place: baoding, hebei, china (map)","mandarin","other language(s): korean thai","age, sex: 26, female","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 0.7 years","/soundtracks/mandarin56.mp3","mandarin56"
"1676620581-1292","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1909","birth place: loudi, hunan, china (map)","mandarin","other language(s): japanese spanish","age, sex: 25, female","age of english onset: 13","english learning method: academic","english residence: usa","length of english residence: 1.5 years","/soundtracks/mandarin55.mp3","mandarin55"
"1676620583-1293","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1908","birth place: green bay, wisconsin, usa (map)","english","other language(s): arabic farsi swahili spanish","age, sex: 52, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 52 years","/soundtracks/english528.mp3","english528"
"1676620585-1294","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1907","birth place: wynnewood, pennsylvania, usa (map)","english","other language(s): italian","age, sex: 25, female","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 25 years","/soundtracks/english527.mp3","english527"
"1676620588-1295","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1906","birth place: addis ababa, ethiopia (map)","amharic","other language(s): tigrigna","age, sex: 21, male","age of english onset: 9","english learning method: academic","english residence: usa","length of english residence: 10 years","/soundtracks/amharic17.mp3","amharic17"
"1676620590-1296","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1905","birth place: kono, sierra leone (map)","temne","other language(s): spanish french","age, sex: 21, male","age of english onset: 10","english learning method: academic","english residence: usa","length of english residence: 9 years","/soundtracks/temne1.mp3","temne1"
"1676620592-1297","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1904","birth place: rio piedras, puerto rico (map)","spanish","other language(s): italian","age, sex: 50, female","age of english onset: 15","english learning method: academic","english residence: usa","length of english residence: 30 years","/soundtracks/spanish132.mp3","spanish132"
"1676620595-1298","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1903","birth place: havana, cuba (map)","spanish","other language(s): none","age, sex: 56, male","age of english onset: 25","english learning method: naturalistic","english residence: usa","length of english residence: 31 years","/soundtracks/spanish131.mp3","spanish131"
"1676620597-1299","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1902","birth place: bago city, philippines (map)","hiligaynon","other language(s): tagalog german visayan spanish","age, sex: 53, female","age of english onset: 7","english learning method: academic","english residence: usa","length of english residence: 12 years","/soundtracks/hiligaynon1.mp3","hiligaynon1"
"1676620600-1300","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1901","birth place: najran, saudi arabia (map)","arabic","other language(s): none","age, sex: 25, male","age of english onset: 11","english learning method: academic","english residence: usa","length of english residence: 2 years","/soundtracks/arabic80.mp3","arabic80"
"1676620602-1301","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1900","birth place: chengdu, sichuan, china (map)","mandarin","other language(s): japanese","age, sex: 25, female","age of english onset: 10","english learning method: academic","english residence: usa","length of english residence: 5 years","/soundtracks/mandarin54.mp3","mandarin54"
"1676620604-1302","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1899","birth place: medina, saudi arabia (map)","arabic","other language(s): none","age, sex: 24, female","age of english onset: 13","english learning method: academic","english residence: usa","length of english residence: 1 years","/soundtracks/arabic79.mp3","arabic79"
"1676620607-1303","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1898","birth place: douala, cameroon (map)","french","other language(s): none","age, sex: 21, female","age of english onset: 5","english learning method: academic","english residence: usa","length of english residence: 18 years","/soundtracks/french56.mp3","french56"
"1676620609-1304","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1897","birth place: washington, district of columbia, usa (map)","arabic","other language(s): none","age, sex: 19, female","age of english onset: 3","english learning method: naturalistic","english residence: usa","length of english residence: 8 years","/soundtracks/arabic78.mp3","arabic78"
"1676620611-1305","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1896","birth place: yekaterinburg, russia (map)","mongolian","other language(s): italian french german","age, sex: 19, male","age of english onset: 5","english learning method: naturalistic","english residence: usa","length of english residence: 14 years","/soundtracks/mongolian9.mp3","mongolian9"
"1676620614-1306","https://accent.gmu.edu/browse_language.php?function=detail&speakerid=1895","birth place: woodbridge, virginia, usa (map)","english","other language(s): none","age, sex: 20, male","age of english onset: 0","english learning method: naturalistic","english residence: usa","length of english residence: 20 years","/soundtracks/english526.mp3","english526"
